Allergy_Present,Severe_Allergy,Respiratory_Allergy,Food_Allergy,Venom_Allergy,Type_of_Respiratory_Allergy_ARIA,Type_of_Respiratory_Allergy_CONJ,Type_of_Respiratory_Allergy_GINA,Type_of_Respiratory_Allergy_IGE_Pollen_Gram,Type_of_Respiratory_Allergy_IGE_Pollen_Herb,Type_of_Respiratory_Allergy_IGE_Pollen_Tree,Type_of_Respiratory_Allergy_IGE_Dander_Animals,Type_of_Respiratory_Allergy_IGE_Mite_Cockroach,Type_of_Respiratory_Allergy_IGE_Molds_Yeast,Type_of_Food_Allergy_Aromatics,Type_of_Food_Allergy_Other,Type_of_Food_Allergy_Cereals_&_Seeds,Type_of_Food_Allergy_Egg,Type_of_Food_Allergy_Fish,Type_of_Food_Allergy_Fruits_and_Vegetables,Type_of_Food_Allergy_Mammalian_Milk,Type_of_Food_Allergy_Oral_Syndrom,Type_of_Food_Allergy_Other_Legumes,Type_of_Food_Allergy_Peanut,Type_of_Food_Allergy_Shellfish,Type_of_Food_Allergy_TPO,Type_of_Food_Allergy_Tree_Nuts,Type_of_Venom_Allergy_ATCD_Venom,Type_of_Venom_Allergy_IGE_Venom
0.7739363816119909,0.6148179947440358,0.7145593240694206,0.4443842882574843,0.0,0.47436349080290946,0.23914417419983042,0.4660704480526371,0.44443694040678894,0.29928831126242983,0.43757102996260566,0.41017379724586256,0.42202376093745964,0.21226462285975944,0.020724024204844805,0.0,0.0,0.02468733835357785,0.02311767800797298,0.05967486900175735,0.014804235959200355,0.06531461474050843,0.029715765780160917,0.06548075400373903,0.024639389962362663,0.030655189756542328,0.08795591570392504,0.0,0.0
0.7739363816119906,0.6148179947440355,0.7145593240694204,0.44438428825748416,0.0,0.4743634908029093,0.2391441741998303,0.466070448052637,0.4444369404067888,0.2992883112624297,0.43757102996260555,0.41017379724586245,0.4220237609374595,0.2122646228597594,0.0207240242048448,0.0,0.0,0.024687338353577837,0.023117678007972976,0.05967486900175732,0.014804235959200347,0.06531461474050838,0.029715765780160906,0.06548075400373901,0.02463938996236266,0.03065518975654232,0.08795591570392505,0.0,0.0
0.7739363816119906,0.6148179947440355,0.7145593240694204,0.44438428825748416,0.0,0.4743634908029093,0.2391441741998303,0.466070448052637,0.4444369404067888,0.2992883112624297,0.43757102996260555,0.41017379724586245,0.4220237609374595,0.2122646228597594,0.0207240242048448,0.0,0.0,0.024687338353577837,0.023117678007972976,0.05967486900175732,0.014804235959200347,0.06531461474050838,0.029715765780160906,0.06548075400373901,0.02463938996236266,0.03065518975654232,0.08795591570392505,0.0,0.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.0,0.0,0.007701119735184059,0.0,0.0,0.0018367240004545302,-0.0010142179743248007,0.0069537083459768325,0.009787993256690893,0.004563262776730356,0.005537797488648055,0.006911843633860623,0.011064790940452453,0.0019235256428980132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7739363816119907,0.6148179947440358,0.7145593240694205,0.44438428825748416,0.0,0.4743634908029094,0.23914417419983036,0.466070448052637,0.4444369404067888,0.29928831126242983,0.4375710299626056,0.41017379724586256,0.42202376093745964,0.21226462285975942,0.0207240242048448,0.0,0.0,0.024687338353577837,0.023117678007972976,0.05967486900175734,0.01480423595920035,0.0653146147405084,0.02971576578016091,0.06548075400373901,0.02463938996236266,0.030655189756542314,0.08795591570392503,0.0,0.0
0.7739363816119909,0.6148179947440358,0.7145593240694206,0.4443842882574843,0.0,0.47436349080290946,0.23914417419983042,0.4660704480526371,0.44443694040678894,0.29928831126242983,0.43757102996260566,0.41017379724586256,0.42202376093745964,0.21226462285975944,0.020724024204844805,0.0,0.0,0.02468733835357785,0.02311767800797298,0.05967486900175735,0.014804235959200355,0.06531461474050843,0.029715765780160917,0.06548075400373903,0.024639389962362663,0.030655189756542328,0.08795591570392504,0.0,0.0
1.0,1.0,1.0,0.5120386972239477,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.04036153562093186,0.0,0.0,0.04427678656802452,0.048220465461583,0.11593429681255396,-0.00634229049874746,0.05141243912466113,0.0630790240404036,0.1292459076788965,0.020642830454523527,0.019842114762415222,0.1764470307249581,0.0,0.0
0.7739363816119909,0.6148179947440358,0.7145593240694206,0.4443842882574843,0.0,0.47436349080290946,0.23914417419983042,0.4660704480526371,0.44443694040678894,0.29928831126242983,0.43757102996260566,0.41017379724586256,0.42202376093745964,0.21226462285975944,0.020724024204844805,0.0,0.0,0.02468733835357785,0.02311767800797298,0.05967486900175735,0.014804235959200355,0.06531461474050843,0.029715765780160917,0.06548075400373903,0.024639389962362663,0.030655189756542328,0.08795591570392504,0.0,0.0
1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.7739363816119909,0.6148179947440358,0.7145593240694206,0.4443842882574843,0.0,0.47436349080290946,0.23914417419983042,0.4660704480526371,0.44443694040678894,0.29928831126242983,0.43757102996260566,0.41017379724586256,0.42202376093745964,0.21226462285975944,0.020724024204844805,0.0,0.0,0.02468733835357785,0.02311767800797298,0.05967486900175735,0.014804235959200355,0.06531461474050843,0.029715765780160917,0.06548075400373903,0.024639389962362663,0.030655189756542328,0.08795591570392504,0.0,0.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7739363816119906,0.6148179947440355,0.7145593240694204,0.44438428825748405,0.0,0.4743634908029091,0.23914417419983028,0.466070448052637,0.4444369404067888,0.29928831126242983,0.43757102996260566,0.4101737972458625,0.4220237609374595,0.21226462285975944,0.020724024204844788,0.0,0.0,0.024687338353577833,0.02311767800797297,0.05967486900175732,0.014804235959200347,0.06531461474050838,0.029715765780160903,0.06548075400373901,0.02463938996236265,0.030655189756542314,0.087955915703925,0.0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7739363816119906,0.6148179947440355,0.7145593240694204,0.44438428825748405,0.0,0.4743634908029091,0.23914417419983028,0.466070448052637,0.4444369404067888,0.29928831126242983,0.43757102996260566,0.4101737972458625,0.4220237609374595,0.21226462285975944,0.020724024204844788,0.0,0.0,0.024687338353577833,0.02311767800797297,0.05967486900175732,0.014804235959200347,0.06531461474050838,0.029715765780160903,0.06548075400373901,0.02463938996236265,0.030655189756542314,0.087955915703925,0.0,0.0
1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7739363816119905,0.6148179947440355,0.7145593240694204,0.4443842882574841,0.0,0.47436349080290935,0.2391441741998303,0.4660704480526369,0.4444369404067888,0.2992883112624297,0.43757102996260555,0.41017379724586245,0.4220237609374595,0.21226462285975942,0.0207240242048448,0.0,0.0,0.02468733835357785,0.02311767800797299,0.05967486900175734,0.014804235959200348,0.0653146147405084,0.029715765780160917,0.06548075400373905,0.02463938996236266,0.0306551897565423,0.08795591570392507,0.0,0.0
0.7739363816119909,0.6148179947440358,0.7145593240694206,0.4443842882574843,0.0,0.47436349080290946,0.23914417419983042,0.4660704480526371,0.44443694040678894,0.29928831126242983,0.43757102996260566,0.41017379724586256,0.42202376093745964,0.21226462285975944,0.020724024204844805,0.0,0.0,0.02468733835357785,0.02311767800797298,0.05967486900175735,0.014804235959200355,0.06531461474050843,0.029715765780160917,0.06548075400373903,0.024639389962362663,0.030655189756542328,0.08795591570392504,0.0,0.0
0.7739363816119909,0.6148179947440358,0.7145593240694206,0.4443842882574843,0.0,0.47436349080290946,0.23914417419983042,0.4660704480526371,0.44443694040678894,0.29928831126242983,0.43757102996260566,0.41017379724586256,0.42202376093745964,0.21226462285975944,0.020724024204844805,0.0,0.0,0.02468733835357785,0.02311767800797298,0.05967486900175735,0.014804235959200355,0.06531461474050843,0.029715765780160917,0.06548075400373903,0.024639389962362663,0.030655189756542328,0.08795591570392504,0.0,0.0
0.7739363816119909,0.6148179947440358,0.7145593240694206,0.4443842882574843,0.0,0.47436349080290946,0.23914417419983042,0.4660704480526371,0.44443694040678894,0.29928831126242983,0.43757102996260566,0.41017379724586256,0.42202376093745964,0.21226462285975944,0.020724024204844805,0.0,0.0,0.02468733835357785,0.02311767800797298,0.05967486900175735,0.014804235959200355,0.06531461474050843,0.029715765780160917,0.06548075400373903,0.024639389962362663,0.030655189756542328,0.08795591570392504,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7739363816119909,0.6148179947440358,0.7145593240694206,0.4443842882574843,0.0,0.47436349080290946,0.23914417419983042,0.4660704480526371,0.44443694040678894,0.29928831126242983,0.43757102996260566,0.41017379724586256,0.42202376093745964,0.21226462285975944,0.020724024204844805,0.0,0.0,0.02468733835357785,0.02311767800797298,0.05967486900175735,0.014804235959200355,0.06531461474050843,0.029715765780160917,0.06548075400373903,0.024639389962362663,0.030655189756542328,0.08795591570392504,0.0,0.0
1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7739363816119909,0.6148179947440358,0.7145593240694206,0.4443842882574843,0.0,0.47436349080290946,0.23914417419983042,0.4660704480526371,0.44443694040678894,0.29928831126242983,0.43757102996260566,0.41017379724586256,0.42202376093745964,0.21226462285975944,0.020724024204844805,0.0,0.0,0.02468733835357785,0.02311767800797298,0.05967486900175735,0.014804235959200355,0.06531461474050843,0.029715765780160917,0.06548075400373903,0.024639389962362663,0.030655189756542328,0.08795591570392504,0.0,0.0
0.7739363816119909,0.6148179947440358,0.7145593240694206,0.4443842882574843,0.0,0.47436349080290946,0.23914417419983042,0.4660704480526371,0.44443694040678894,0.29928831126242983,0.43757102996260566,0.41017379724586256,0.42202376093745964,0.21226462285975944,0.020724024204844805,0.0,0.0,0.02468733835357785,0.02311767800797298,0.05967486900175735,0.014804235959200355,0.06531461474050843,0.029715765780160917,0.06548075400373903,0.024639389962362663,0.030655189756542328,0.08795591570392504,0.0,0.0
1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7739363816119909,0.6148179947440358,0.7145593240694206,0.4443842882574843,0.0,0.47436349080290946,0.23914417419983042,0.4660704480526371,0.44443694040678894,0.29928831126242983,0.43757102996260566,0.41017379724586256,0.42202376093745964,0.21226462285975944,0.020724024204844805,0.0,0.0,0.02468733835357785,0.02311767800797298,0.05967486900175735,0.014804235959200355,0.06531461474050843,0.029715765780160917,0.06548075400373903,0.024639389962362663,0.030655189756542328,0.08795591570392504,0.0,0.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7739363816119909,0.6148179947440358,0.7145593240694206,0.4443842882574843,0.0,0.47436349080290946,0.23914417419983042,0.4660704480526371,0.44443694040678894,0.29928831126242983,0.43757102996260566,0.41017379724586256,0.42202376093745964,0.21226462285975944,0.020724024204844805,0.0,0.0,0.02468733835357785,0.02311767800797298,0.05967486900175735,0.014804235959200355,0.06531461474050843,0.029715765780160917,0.06548075400373903,0.024639389962362663,0.030655189756542328,0.08795591570392504,0.0,0.0
1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.007701119735184059,0.0,0.0,0.0018367240004545302,-0.0010142179743248007,0.0069537083459768325,0.009787993256690893,0.004563262776730356,0.005537797488648055,0.006911843633860623,0.011064790940452453,0.0019235256428980132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.007701119735184059,0.0,0.0,0.0018367240004545302,-0.0010142179743248007,0.0069537083459768325,0.009787993256690893,0.004563262776730356,0.005537797488648055,0.006911843633860623,0.011064790940452453,0.0019235256428980132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.8068987007312008,1.0,0.0,-0.17214697740533372,0.06237700432844387,0.5692892111186681,0.46566604825181634,0.3033600353826028,0.5060748326788361,0.46547214548649185,0.48245167693241175,0.2585811424844735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.8744073478813091,1.0,0.0,0.7191376090537561,0.355094495269979,0.47060492783942587,0.6403866651110885,0.4344871886708174,0.6585509085969834,0.5514879816162112,0.5083952960011107,0.30547265789922273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.007701119735184059,0.0,0.0,0.0018367240004545302,-0.0010142179743248007,0.0069537083459768325,0.009787993256690893,0.004563262776730356,0.005537797488648055,0.006911843633860623,0.011064790940452453,0.0019235256428980132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7739363816119909,0.6148179947440358,0.7145593240694206,0.4443842882574843,0.0,0.47436349080290946,0.23914417419983042,0.4660704480526371,0.44443694040678894,0.29928831126242983,0.43757102996260566,0.41017379724586256,0.42202376093745964,0.21226462285975944,0.020724024204844805,0.0,0.0,0.02468733835357785,0.02311767800797298,0.05967486900175735,0.014804235959200355,0.06531461474050843,0.029715765780160917,0.06548075400373903,0.024639389962362663,0.030655189756542328,0.08795591570392504,0.0,0.0
0.7739363816119909,0.6148179947440358,0.7145593240694206,0.4443842882574843,0.0,0.47436349080290946,0.23914417419983042,0.4660704480526371,0.44443694040678894,0.29928831126242983,0.43757102996260566,0.41017379724586256,0.42202376093745964,0.21226462285975944,0.020724024204844805,0.0,0.0,0.02468733835357785,0.02311767800797298,0.05967486900175735,0.014804235959200355,0.06531461474050843,0.029715765780160917,0.06548075400373903,0.024639389962362663,0.030655189756542328,0.08795591570392504,0.0,0.0
0.7739363816119909,0.6148179947440358,0.7145593240694206,0.4443842882574843,0.0,0.47436349080290946,0.23914417419983042,0.4660704480526371,0.44443694040678894,0.29928831126242983,0.43757102996260566,0.41017379724586256,0.42202376093745964,0.21226462285975944,0.020724024204844805,0.0,0.0,0.02468733835357785,0.02311767800797298,0.05967486900175735,0.014804235959200355,0.06531461474050843,0.029715765780160917,0.06548075400373903,0.024639389962362663,0.030655189756542328,0.08795591570392504,0.0,0.0
0.7739363816119909,0.6148179947440358,0.7145593240694206,0.4443842882574843,0.0,0.47436349080290946,0.23914417419983042,0.4660704480526371,0.44443694040678894,0.29928831126242983,0.43757102996260566,0.41017379724586256,0.42202376093745964,0.21226462285975944,0.020724024204844805,0.0,0.0,0.02468733835357785,0.02311767800797298,0.05967486900175735,0.014804235959200355,0.06531461474050843,0.029715765780160917,0.06548075400373903,0.024639389962362663,0.030655189756542328,0.08795591570392504,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7739363816119909,0.6148179947440358,0.7145593240694206,0.4443842882574843,0.0,0.47436349080290946,0.23914417419983042,0.4660704480526371,0.44443694040678894,0.29928831126242983,0.43757102996260566,0.41017379724586256,0.42202376093745964,0.21226462285975944,0.020724024204844805,0.0,0.0,0.02468733835357785,0.02311767800797298,0.05967486900175735,0.014804235959200355,0.06531461474050843,0.029715765780160917,0.06548075400373903,0.024639389962362663,0.030655189756542328,0.08795591570392504,0.0,0.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.7739363816119909,0.6148179947440358,0.7145593240694206,0.4443842882574843,0.0,0.47436349080290946,0.23914417419983042,0.4660704480526371,0.44443694040678894,0.29928831126242983,0.43757102996260566,0.41017379724586256,0.42202376093745964,0.21226462285975944,0.020724024204844805,0.0,0.0,0.02468733835357785,0.02311767800797298,0.05967486900175735,0.014804235959200355,0.06531461474050843,0.029715765780160917,0.06548075400373903,0.024639389962362663,0.030655189756542328,0.08795591570392504,0.0,0.0
1.0,1.0,1.0,0.6129750770901092,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.045274383797376215,0.0,0.0,0.02572266145656828,0.04151919940620788,0.09088335810198905,0.013185190892088345,0.05329857148858079,0.022716182237901186,0.13597751593178126,0.050141835051457584,0.014490656795917899,0.17097099938251553,0.0,0.0
0.7739363816119909,0.6148179947440358,0.7145593240694206,0.4443842882574843,0.0,0.47436349080290946,0.23914417419983042,0.4660704480526371,0.44443694040678894,0.29928831126242983,0.43757102996260566,0.41017379724586256,0.42202376093745964,0.21226462285975944,0.020724024204844805,0.0,0.0,0.02468733835357785,0.02311767800797298,0.05967486900175735,0.014804235959200355,0.06531461474050843,0.029715765780160917,0.06548075400373903,0.024639389962362663,0.030655189756542328,0.08795591570392504,0.0,0.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.007701119735184059,0.0,0.0,0.0018367240004545302,-0.0010142179743248007,0.0069537083459768325,0.009787993256690893,0.004563262776730356,0.005537797488648055,0.006911843633860623,0.011064790940452453,0.0019235256428980132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7739363816119909,0.6148179947440358,0.7145593240694206,0.4443842882574843,0.0,0.47436349080290946,0.23914417419983042,0.4660704480526371,0.44443694040678894,0.29928831126242983,0.43757102996260566,0.41017379724586256,0.42202376093745964,0.21226462285975944,0.020724024204844805,0.0,0.0,0.02468733835357785,0.02311767800797298,0.05967486900175735,0.014804235959200355,0.06531461474050843,0.029715765780160917,0.06548075400373903,0.024639389962362663,0.030655189756542328,0.08795591570392504,0.0,0.0
1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,1.0,1.0,0.35276265329760714,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0423341441184785,0.0,0.0,0.0013792572895755598,0.0178167660665,0.02610470342190426,0.006872410516082312,0.04348410249413176,-0.003866752305784737,0.016634506066257382,0.02450858554206769,0.011043486835376506,0.07146094292044813,0.0,0.0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7739363816119909,0.6148179947440358,0.7145593240694206,0.4443842882574843,0.0,0.47436349080290946,0.23914417419983042,0.4660704480526371,0.44443694040678894,0.29928831126242983,0.43757102996260566,0.41017379724586256,0.42202376093745964,0.21226462285975944,0.020724024204844805,0.0,0.0,0.02468733835357785,0.02311767800797298,0.05967486900175735,0.014804235959200355,0.06531461474050843,0.029715765780160917,0.06548075400373903,0.024639389962362663,0.030655189756542328,0.08795591570392504,0.0,0.0
1.0,0.3910727255052674,1.0,0.57667989039712,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.004768117888622556,0.0,0.0,0.0042227117406867555,0.01137150864734351,0.011347721862895704,0.020862687461343878,0.050541897896164326,0.0024831046855417834,0.025258753535353527,0.04012356527726925,0.03150537472912162,0.02300287518326198,0.0,0.0
1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7739363816119909,0.6148179947440358,0.7145593240694206,0.4443842882574843,0.0,0.47436349080290946,0.23914417419983042,0.4660704480526371,0.44443694040678894,0.29928831126242983,0.43757102996260566,0.41017379724586256,0.42202376093745964,0.21226462285975944,0.020724024204844805,0.0,0.0,0.02468733835357785,0.02311767800797298,0.05967486900175735,0.014804235959200355,0.06531461474050843,0.029715765780160917,0.06548075400373903,0.024639389962362663,0.030655189756542328,0.08795591570392504,0.0,0.0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7739363816119909,0.6148179947440358,0.7145593240694206,0.4443842882574843,0.0,0.47436349080290946,0.23914417419983042,0.4660704480526371,0.44443694040678894,0.29928831126242983,0.43757102996260566,0.41017379724586256,0.42202376093745964,0.21226462285975944,0.020724024204844805,0.0,0.0,0.02468733835357785,0.02311767800797298,0.05967486900175735,0.014804235959200355,0.06531461474050843,0.029715765780160917,0.06548075400373903,0.024639389962362663,0.030655189756542328,0.08795591570392504,0.0,0.0
